2018/05/25-16:22:34.460000	opened log file: "/advdata/log/arm/failedtransactionslog/failedtransactions_blrocsipd101_0_87.log"
TIMESTAMP	SAK	SAK_TYPE	SESSION_ID	EVENT_TYPE	CLIENT_CONNECTION_ID	GNID	REQUEST_PROTOCOL	RESPONSE_PROTOCOL	ORIGINAL_STATUS_CODE	ORIGINAL_SUB_STATUS_CODE	FINAL_STATUS_CODE	GENERIC_STATUS_CODE	GENERIC_SUB_STATUS_CODE	ROUNDTRIP	IPAR_REQUEST_TIME	IPAR_RESPONSE_TIME	SEP_TIME
2018/05/25-16:46:14.307000	KDD440507200002406_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0#@!7140897709989014676	EVENT	172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	12
2018/05/25-16:46:14.328000	KDD440507200002406_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!2247003586716196364	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	12
2018/05/25-16:46:14.348000	440507200002406	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4022988184030182075	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:46:14.791000	KDD7200702440	-1	!@#172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0#@!5414074864897504910	EVENT	172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	1	12
2018/05/25-16:46:15.796000	KDD7200702441	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4904947502940157245	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	18	2	1	15
2018/05/25-16:46:15.879000	440507200002408	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!4380678674764688348	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-16:46:16.059000	440517100082436	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!1449550749906893589	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	8
2018/05/25-16:46:17.791000	KDD440507200002410_1	5	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!5727940319129058730	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:17.814000	KDD440507200002410_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!3402455625714504958	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	1	11
2018/05/25-16:46:17.838000	440507200002410	1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!57937243841849341	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:46:18.762000	KDD440507200002411	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!1447575425223707819	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:19.763000	KDD440507200002412	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4428095775398203163	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	8	1	0	7
2018/05/25-16:46:20.365000	KDD440507200002412_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!8042336073488887095	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	14	2	1	11
2018/05/25-16:46:20.382000	KDD440507200002412_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4977642862902637479	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:46:20.407000	440507200002412	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!3386757450434139215	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	14	2	0	12
2018/05/25-16:46:20.763000	KDD440507200002413	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!7736443591349958129	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:46:21.767000	KDD440507200002414	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!6266244925321576534	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:46:21.786000	KDD7200702447	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!2134196521455892819	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	1	9
2018/05/25-16:46:23.068000	440517100082443	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!2920687371965518138	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	18	2	1	16
2018/05/25-16:46:23.210000	KDD440507200002413_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!1592492490723021474	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:46:23.229000	KDD440507200002413_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!420018442845341240	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:46:23.252000	440507200002413	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!3399158129119629746	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:23.778000	KDD7200702449	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!6350182040566988247	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:24.061000	440517100082444	1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!3600685218124546519	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:46:24.762000	KDD440507200002417	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!6625563425408811409	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:24.784000	KDD7200702450	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!4238908424697020541	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:46:24.829000	KDD440507200002417_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!3206516649796061412	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	59	1	0	58
2018/05/25-16:46:24.849000	KDD440507200002417_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!7565684645871908838	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	9
2018/05/25-16:46:24.872000	440507200002417	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!1624695447991754153	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	1	7
2018/05/25-16:46:27.058000	440517100082447	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!7764003124769642321	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:27.767000	KDD440507200002420	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!1573121482631276882	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:46:27.787000	KDD440507200002420_1	5	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!6717662974810739947	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	10
2018/05/25-16:46:29.062000	440517100082449	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!3155100699503940633	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:46:29.765000	KDD440507200002422	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!1099101270884761764	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	1	9
2018/05/25-16:46:29.790000	KDD440507200002422_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!50525542143972375	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	14	1	0	13
2018/05/25-16:46:29.810000	KDD440507200002422_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!423438628332317258	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:46:29.842000	440507200002422	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!432823432039102439	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:46:30.785000	KDD7200702456	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!650428456578753796	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	10	2	0	8
2018/05/25-16:46:31.762000	KDD440507200002424	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!8085561382678141546	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:31.780000	KDD440507200002424_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!7005602284430055701	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-16:46:31.799000	KDD440507200002424_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!5127637786642208200	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	14	0	1	13
2018/05/25-16:46:31.819000	440507200002424	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!2778586152864207486	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:32.057000	440517100082452	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!2867288416893231081	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:32.780000	KDD7200702458	-1	!@#172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0#@!6560597326006270455	EVENT	172.168.126.49:9997<<--172.168.128.52:27644&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:33.790000	KDD7200702459	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!8781645416768696291	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:46:34.063000	440517100082454	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!7215451670521813970	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	15	4	1	10
2018/05/25-16:46:35.059000	440517100082455	1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!568172025973613380	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:46:35.783000	KDD7200702461	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!2865166374602789347	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	0	11
2018/05/25-16:46:36.781000	KDD7200702462	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!739651794304047000	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:37.059000	440517100082457	1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!5790880130392453818	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	10
2018/05/25-16:46:37.765000	KDD440507200002430	-1	!@#172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0#@!4381592905289048761	EVENT	172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	14	2	0	12
2018/05/25-16:46:37.791000	KDD440507200002430_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0#@!4242466703391524896	EVENT	172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	1	0	12
2018/05/25-16:46:37.809000	KDD440507200002430_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0#@!6769989203564929894	EVENT	172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	0	9
2018/05/25-16:46:37.833000	440507200002430	1	!@#172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0#@!7022050281774701052	EVENT	172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	0	10
2018/05/25-16:46:38.191000	KDD440507200002428_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5312694801327040150	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	9	1	0	8
2018/05/25-16:46:38.217000	KDD440507200002428_1	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5588677280022417428	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	17	1	0	16
2018/05/25-16:46:38.767000	KDD440507200002431	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!5317133841535555659	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	14	2	0	12
2018/05/25-16:46:38.789000	KDD7200702464	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!4768790824643559942	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:4-172.168.122.49:33424-->>172.168.122.44:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	9
2018/05/25-16:46:39.058000	440517100082459	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!553108454334044595	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:3-172.168.122.49:24176-->>172.168.122.43:9882	TMAF	TMAF	16000	0	16000	2	0	11	2	1	9
2018/05/25-16:46:39.767000	KDD440507200002432	-1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!2277420746354593223	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	1	10
2018/05/25-16:46:39.783000	KDD440507200002432_1	5	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!1656357600243771236	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	9	2	0	7
2018/05/25-16:46:40.059000	440517100082460	1	!@#172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0#@!5214701206535965500	EVENT	172.168.126.49:9997<<--172.168.128.52:27652&TV!-TMAF-1.0	FarmConnection-GNId:1:8-172.168.122.49:34089-->>172.168.122.48:9882	TMAF	TMAF	16000	0	16000	2	0	10	1	0	9
2018/05/25-16:46:40.790000	KDD7200702466	-1	!@#172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0#@!2072727706852449660	EVENT	172.168.126.49:9997<<--172.168.128.52:28032&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	15	1	0	14
2018/05/25-16:46:42.768000	KDD440507200002435	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!987469179601219261	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	9
2018/05/25-16:46:42.788000	KDD440507200002435_1	5	!@#172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0#@!4734726983297485174	EVENT	172.168.126.49:9997<<--172.168.128.51:31778&TV!-TMAF-1.0	FarmConnection-GNId:1:5-172.168.122.49:22967-->>172.168.122.45:9882	TMAF	TMAF	16000	0	16000	2	0	9	2	0	7
2018/05/25-16:46:43.766000	KDD440507200002436	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!6336717055709462825	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	11	1	1	10
2018/05/25-16:46:43.789000	KDD7200702469	-1	!@#172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0#@!3085905201816724252	EVENT	172.168.126.49:9997<<--172.168.128.51:32106&TV!-TMAF-1.0	FarmConnection-GNId:1:2-172.168.122.49:34523-->>172.168.122.42:9882	TMAF	TMAF	16000	0	16000	2	0	12	1	0	11
2018/05/25-16:46:43.789000	KDD440507200002436_1	5	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!1048223147767794985	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	11	3	0	8
2018/05/25-16:46:43.813000	KDD440507200002436_1	-1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!2190794544844138202	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	13	2	1	11
2018/05/25-16:46:43.841000	440507200002436	1	!@#172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0#@!6560836350357631244	EVENT	172.168.126.49:9997<<--172.168.128.51:31786&TV!-TMAF-1.0	FarmConnection-GNId:1:6-172.168.122.49:33856-->>172.168.122.46:9882	TMAF	TMAF	16000	0	16000	2	0	18	2	0	16
2018/05/25-16:46:44.058000	440517100082464	1	!@#172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0#@!4527751564436097815	EVENT	172.168.126.49:9997<<--172.168.128.51:32098&TV!-TMAF-1.0	FarmConnection-GNId:1:7-172.168.122.49:23219-->>172.168.122.47:9882	TMAF	TMAF	16000	0	16000	2	0	12	2	0	10
2018/05/25-16:46:44.767000	KDD440507200002437	-1	!@#172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0#@!1453183963320418391	EVENT	172.168.126.49:9997<<--172.168.128.51:31090&TV!-TMAF-1.0	FarmConnection-GNId:1:1-172.168.122.49:55254-->>172.168.122.41:9882	TMAF	TMAF	16000	0	16000	2	0	16	2	0	14
